id_hogar,sexo,edad,genero,ascendencia,parentesco,estado_laboral,nper,sueldo,busca_otro_trabajo,actividad,asistencia alguna vez a enseñanza,edu preescolar,edu primaria,edu media,edu técnica,edu univ o simil,edu terciario no uni,edu posgrado,edu mag prof,parentesco_num,es_madre,hijos
10709,Femenino,58.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12800.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
10711,Femenino,58.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12800.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
10721,Femenino,24.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,18000.0,No,Limpieza general de edificios,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
10725,Femenino,24.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Limpieza general de edificios,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
10727,Femenino,37.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,3000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,5
10747,Femenino,31.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,42000.0,No,Comercio al por menor de alimento,Sí,"Sí, asistió","Sí, asistió",0.0,No asistió,0.0,0.0,0.0,0.0,6,madre,2
10759,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,22000.0,No,"Otras actividades de trabajo social sin alojamiento, n.c.p.",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
10762,Femenino,41.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,26000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
10768,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,28000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
1081,Femenino,37.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,32000.0,Sí,Enseñanza secundaria de formación técnica y profesional,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,"Sí, asistió",6,madre,1
10836,Femenino,28.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,5000.0,Sí,Limpieza general de edificios,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
10848,Femenino,44.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,34000.0,No,Otras instituciones residenciales de cuidado,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
10852,Femenino,45.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,32000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
10856,Femenino,71.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,5000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",0.0,No asistió,0.0,0.0,0.0,0.0,6,madre,1
10859,Femenino,44.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,32000.0,No,Regulación de las actividades de organismos que prestan serv,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
10864,Femenino,72.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,5000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",0.0,No asistió,0.0,0.0,0.0,0.0,6,madre,1
10866,Femenino,44.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,32000.0,No,Otras instituciones residenciales de cuidado,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
10870,Femenino,64.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,"Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
10872,Femenino,72.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,5000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",0.0,No asistió,0.0,0.0,0.0,0.0,6,madre,1
10877,Femenino,41.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,20000.0,No,Otras instituciones residenciales de cuidado,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
10880,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,5000.0,No,Actividades de médicos y odontólogos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
10881,Femenino,42.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Otras instituciones residenciales de cuidado,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
10884,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,5500.0,Sí,Actividades de médicos y odontólogos,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
10885,Femenino,42.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,32000.0,Sí,Otras instituciones residenciales de cuidado,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
10888,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,5500.0,Sí,Comercio al por menor de equipo de audio y video,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
10889,Femenino,42.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,32000.0,Sí,Otras instituciones residenciales de cuidado,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
1089,Femenino,40.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,3200.0,No,Otras actividades relacionadas con la salud humana,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
10901,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Actividades de la administración pública en general,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
10911,Femenino,77.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,4500.0,No,Preparación e hilandería de fibras textiles,Sí,No asistió,"Sí, asistió",0.0,No asistió,0.0,0.0,0.0,0.0,6,madre,1
10912,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
10913,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
10914,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
10918,Femenino,24.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,13000.0,No,Otras actividades de limpieza industrial y de edificios,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
10920,Femenino,41.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,7000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,3
10921,Femenino,24.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,14000.0,No,Otras actividades de limpieza industrial y de edificios,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
10922,Femenino,41.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,7200.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,3
10923,Femenino,24.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12500.0,No,Otras actividades de limpieza industrial y de edificios,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
10925,Femenino,40.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,9300.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,3
10926,Femenino,24.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,13000.0,No,Otras actividades de limpieza industrial y de edificios,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
10928,Femenino,40.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,1000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,3
10984,Femenino,45.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,16000.0,Sí,Actividades de alojamiento en hoteles,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
10988,Femenino,45.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,18200.0,No,Actividades de alojamiento en hoteles,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
10999,Femenino,26.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Telecomunicaciones,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,No asistió,0.0,No asistió,6,madre,1
11000,Femenino,26.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Telecomunicaciones,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,No asistió,0.0,No asistió,6,madre,1
11004,Femenino,44.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,19000.0,No,Instalaciones de residencias con cuidado de enfermeros,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
11016,Femenino,33.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,19200.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
11018,Femenino,33.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,18000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
11021,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,32000.0,No,"Transporte terrestre de pasajeros del área urbana, suburbana",Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,0
11026,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,40000.0,No,"Transporte terrestre de pasajeros del área urbana, suburbana",Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,0
11028,Femenino,34.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,32000.0,No,"Transporte terrestre de pasajeros del área urbana, suburbana",Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,0
11029,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,52000.0,No,Enseñanza secundaria de formación general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,"Sí, asistió","Sí, asistió",6,madre,2
11034,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,52000.0,No,Enseñanza secundaria de formación general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,"Sí, asistió","Sí, asistió",6,madre,2
11035,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,52000.0,No,Enseñanza secundaria de formación general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,"Sí, asistió","Sí, asistió",6,madre,2
11039,Femenino,27.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,7200.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
11042,Femenino,27.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,1500.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
11051,Femenino,56.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
11064,Femenino,29.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,4000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
11068,Femenino,51.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,9000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
11069,Femenino,51.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,19200.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
11071,Femenino,51.0,Mujer,Indígena,Jefe/a de hogar,Ocupados,1.0,19200.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
11085,Femenino,38.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Actividades de mantenimiento del orden público y de segurida,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
11092,Femenino,51.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,17280.0,No,Actividades de servicio secundario de transporte por vía ter,Sí,No asistió,"Sí, asistió",0.0,No asistió,0.0,0.0,0.0,0.0,6,madre,1
11094,Femenino,51.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,14400.0,No,Actividades de servicio secundario de transporte por vía ter,Sí,No asistió,"Sí, asistió",0.0,No asistió,0.0,0.0,0.0,0.0,6,madre,1
11099,Femenino,39.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,19000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,1
11109,Femenino,36.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,35000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,0.0,No asistió,6,madre,2
11110,Femenino,37.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,35000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,0.0,No asistió,6,madre,2
11115,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Actividades de defensa,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,No asistió,0.0,No asistió,6,madre,2
11116,Femenino,24.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,6000.0,No,Limpieza general de edificios,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
11117,Femenino,24.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,6000.0,No,Actividades de organizaciones y órganos extraterritoriales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
11119,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,16000.0,Sí,Actividades de defensa,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,No asistió,0.0,No asistió,6,madre,2
1112,Femenino,53.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15100.0,No,Instituciones dedicadas al cuidado del adulto mayor y discap,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
11120,Femenino,24.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,8800.0,No,Actividades de organizaciones y órganos extraterritoriales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
11122,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,22000.0,Sí,Actividades de defensa,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,No asistió,0.0,No asistió,6,madre,2
11124,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,22000.0,No,Actividades de defensa,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,No asistió,0.0,No asistió,6,madre,2
11137,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,10000.0,No,Otro comercio al por menor de productos nuevos,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
11139,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,No,Otros tipos de comercio al por menor no realizada en almacen,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
11140,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Otro comercio al por menor de productos nuevos,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
11145,Femenino,33.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,24000.0,No,Actividades de agencias de cobranza y oficinas de crédito,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
11150,Femenino,33.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Actividades de agencias de cobranza y oficinas de crédito,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
11167,Femenino,66.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,No asistió,No asistió,No asistió,No asistió,6,madre,0
11208,Femenino,54.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,11000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
11212,Femenino,37.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,10000.0,Sí,Matanza de ganado y otros animales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
11219,Femenino,56.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,11000.0,No,Enseñanza pre primaria y primaria,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
11220,Femenino,56.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,8000.0,No,Enseñanza pre primaria y primaria,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
11227,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Actividades de la administración pública en general,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,0
11228,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de la administración pública en general,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,0
1123,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,44000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,"Sí, asistió",6,madre,1
11242,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,"Sí, asistió",No asistió,No asistió,6,madre,1
11243,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,Asiste actualmente,"Sí, asistió",No asistió,No asistió,6,madre,1
11244,Femenino,48.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,38000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,"Sí, asistió",6,madre,1
11245,Femenino,41.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,30000.0,No,"Comercio al por menor de aparatos, muebles, artículos y equi",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,0.0,No asistió,6,madre,0
11246,Femenino,38.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,"Sí, asistió",No asistió,No asistió,No asistió,6,madre,2
11251,Femenino,48.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,30000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,"Sí, asistió",6,madre,1
11254,Femenino,48.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,"Sí, asistió",6,madre,1
